OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,CouponUsed,ReturnWindow
FLI-255938,PID-2865,Phone,Books,6,863.02,2023-05-17,CUST-6612,Taylor,customer457@example.com,+91-7528850430,"17 Street, City-70, State-8",2023-05-21,Delivered,Flipkart,TRUE,14
FLI-398056,PID-6866,Phone,Fashion,7,764.64,2023-05-18,CUST-5904,John,customer189@example.com,+91-8806751537,"98 Street, City-10, State-20",2023-05-22,In Transit,Flipkart,TRUE,21
FLI-429346,PID-1064,Phone,Books,10,951.45,2023-05-19,CUST-8516,Jane,customer704@example.com,+91-9298751375,"448 Street, City-84, State-26",2023-05-23,In Transit,Flipkart,FALSE,8
FLI-100057,PID-4207,Shoes,Books,7,644.95,2023-05-20,CUST-4991,Chris,customer431@example.com,+91-8510747869,"490 Street, City-36, State-25",2023-05-24,Cancelled,Flipkart,TRUE,10
FLI-477691,PID-3488,Book,Books,6,667.73,2023-05-21,CUST-3571,Sam,customer520@example.com,+91-7480905773,"236 Street, City-26, State-27",2023-05-25,Cancelled,Flipkart,TRUE,9
FLI-618539,PID-7697,Watch,Electronics,3,482.62,2023-05-22,CUST-8438,Alex,customer189@example.com,+91-8426854079,"259 Street, City-85, State-16",2023-05-26,Cancelled,Flipkart,TRUE,14
FLI-888289,PID-1209,Phone,Accessories,9,934.23,2023-05-23,CUST-8684,Taylor,customer637@example.com,+91-8374235917,"262 Street, City-16, State-6",2023-05-27,In Transit,Flipkart,FALSE,15
FLI-426575,PID-4715,Book,Books,8,244.16,2023-05-24,CUST-1182,John,customer409@example.com,+91-9911115766,"302 Street, City-75, State-19",2023-05-28,Cancelled,Flipkart,TRUE,13
FLI-440950,PID-1885,Phone,Accessories,8,808.8,2023-05-25,CUST-6013,Sam,customer326@example.com,+91-9122005214,"186 Street, City-1, State-12",2023-05-29,Cancelled,Flipkart,TRUE,10
FLI-687016,PID-3693,Book,Fashion,10,927.23,2023-05-26,CUST-7088,Jane,customer137@example.com,+91-9477606232,"111 Street, City-96, State-29",2023-05-30,In Transit,Flipkart,TRUE,22
FLI-406227,PID-4594,Book,Fashion,8,922.79,2023-05-27,CUST-5821,Alex,customer229@example.com,+91-8024916659,"49 Street, City-97, State-23",2023-05-31,Delivered,Flipkart,FALSE,27
FLI-175076,PID-6670,Phone,Electronics,7,220.8,2023-05-28,CUST-9295,Jane,customer812@example.com,+91-7349610892,"390 Street, City-95, State-18",2023-06-01,Delivered,Flipkart,FALSE,26
FLI-528168,PID-6634,Headphones,Electronics,8,831.27,2023-05-29,CUST-2887,Jane,customer371@example.com,+91-9236338381,"134 Street, City-63, State-5",2023-06-02,In Transit,Flipkart,TRUE,18
FLI-665267,PID-3510,Watch,Books,10,480.58,2023-05-30,CUST-8851,Jane,customer76@example.com,+91-8313086250,"375 Street, City-19, State-19",2023-06-03,In Transit,Flipkart,FALSE,14
FLI-485143,PID-4760,Shoes,Accessories,2,879.61,2023-05-31,CUST-2631,Chris,customer80@example.com,+91-8854618809,"14 Street, City-92, State-19",2023-06-04,Delivered,Flipkart,TRUE,20
FLI-534130,PID-4743,Shoes,Electronics,9,575.95,2023-06-01,CUST-6506,John,customer360@example.com,+91-9530466424,"53 Street, City-44, State-5",2023-06-05,In Transit,Flipkart,TRUE,14
FLI-285732,PID-5018,Phone,Fashion,9,932.69,2023-06-02,CUST-8148,Sam,customer223@example.com,+91-8938694053,"341 Street, City-31, State-8",2023-06-06,Delivered,Flipkart,FALSE,28
FLI-800576,PID-9539,Laptop,Electronics,10,128.7,2023-06-03,CUST-5829,Sam,customer62@example.com,+91-9253014691,"249 Street, City-2, State-24",2023-06-07,Delivered,Flipkart,TRUE,16
FLI-448721,PID-3143,Watch,Electronics,5,505.61,2023-06-04,CUST-3951,Chris,customer162@example.com,+91-8600533595,"225 Street, City-72, State-4",2023-06-08,Cancelled,Flipkart,FALSE,11
FLI-516417,PID-2997,Book,Books,5,808.79,2023-06-05,CUST-3614,Chris,customer174@example.com,+91-8464566760,"267 Street, City-81, State-17",2023-06-09,In Transit,Flipkart,TRUE,12
FLI-884329,PID-3150,Phone,Fashion,5,560.87,2023-06-06,CUST-2128,Jane,customer510@example.com,+91-8841485171,"269 Street, City-67, State-7",2023-06-10,Cancelled,Flipkart,TRUE,24
FLI-484992,PID-3540,Laptop,Electronics,4,703.22,2023-06-07,CUST-9704,Alex,customer33@example.com,+91-8162071800,"449 Street, City-3, State-30",2023-06-11,In Transit,Flipkart,TRUE,21
FLI-127139,PID-1033,Book,Fashion,4,335.69,2023-06-08,CUST-5414,Sam,customer209@example.com,+91-7272187421,"92 Street, City-26, State-13",2023-06-12,Delivered,Flipkart,FALSE,16
FLI-269088,PID-3752,Book,Electronics,8,244.54,2023-06-09,CUST-2992,Alex,customer875@example.com,+91-8415534863,"499 Street, City-61, State-22",2023-06-13,Delivered,Flipkart,TRUE,20
FLI-371823,PID-9150,Shoes,Electronics,2,251.31,2023-06-10,CUST-4763,Sam,customer768@example.com,+91-7418938265,"443 Street, City-62, State-2",2023-06-14,Cancelled,Flipkart,TRUE,10
FLI-858541,PID-1654,Laptop,Books,2,138.86,2023-06-11,CUST-9407,Jane,customer146@example.com,+91-9426895949,"17 Street, City-25, State-18",2023-06-15,Cancelled,Flipkart,TRUE,26
FLI-587880,PID-1434,Headphones,Electronics,1,781.33,2023-06-12,CUST-7819,John,customer15@example.com,+91-9048250078,"5 Street, City-52, State-25",2023-06-16,Cancelled,Flipkart,FALSE,29
FLI-555640,PID-3923,Phone,Electronics,3,996.29,2023-06-13,CUST-5306,Alex,customer903@example.com,+91-7913083378,"236 Street, City-24, State-25",2023-06-17,Delivered,Flipkart,TRUE,9
FLI-631754,PID-1134,Watch,Fashion,8,886,2023-06-14,CUST-4644,Jane,customer638@example.com,+91-7835481259,"309 Street, City-42, State-20",2023-06-18,Delivered,Flipkart,TRUE,12
FLI-325114,PID-1937,Shoes,Electronics,2,537.07,2023-06-15,CUST-3756,Jane,customer325@example.com,+91-7319811373,"67 Street, City-3, State-26",2023-06-19,Cancelled,Flipkart,TRUE,15
FLI-648148,PID-3924,Laptop,Fashion,4,404.96,2023-06-16,CUST-3776,Sam,customer562@example.com,+91-8208899167,"272 Street, City-56, State-2",2023-06-20,Cancelled,Flipkart,TRUE,25
FLI-309736,PID-7635,Book,Books,4,548.76,2023-06-17,CUST-5915,Chris,customer936@example.com,+91-9582455052,"215 Street, City-2, State-4",2023-06-21,Cancelled,Flipkart,FALSE,29
FLI-539008,PID-6857,Laptop,Fashion,3,938.59,2023-06-18,CUST-7223,John,customer261@example.com,+91-7327611632,"390 Street, City-42, State-19",2023-06-22,In Transit,Flipkart,TRUE,20
FLI-778530,PID-4985,Shoes,Fashion,3,989.73,2023-06-19,CUST-5355,Sam,customer637@example.com,+91-7193696447,"245 Street, City-40, State-23",2023-06-23,Cancelled,Flipkart,TRUE,13
FLI-537243,PID-5818,Headphones,Fashion,6,392.9,2023-06-20,CUST-3691,Alex,customer972@example.com,+91-7477612287,"205 Street, City-97, State-24",2023-06-24,Cancelled,Flipkart,TRUE,18
FLI-550408,PID-5064,Phone,Accessories,2,974.08,2023-06-21,CUST-5107,Chris,customer691@example.com,+91-7629793676,"452 Street, City-84, State-19",2023-06-25,In Transit,Flipkart,TRUE,25
FLI-271825,PID-6382,Laptop,Fashion,2,405.61,2023-06-22,CUST-8749,Chris,customer191@example.com,+91-8072870003,"259 Street, City-65, State-6",2023-06-26,Delivered,Flipkart,FALSE,26
FLI-110368,PID-2934,Book,Electronics,10,438.52,2023-06-23,CUST-6816,John,customer846@example.com,+91-9112931573,"141 Street, City-53, State-14",2023-06-27,Delivered,Flipkart,TRUE,9
FLI-358111,PID-3565,Watch,Fashion,2,239.67,2023-06-24,CUST-2850,Chris,customer537@example.com,+91-7980305774,"217 Street, City-94, State-22",2023-06-28,In Transit,Flipkart,FALSE,30
FLI-892057,PID-2756,Laptop,Electronics,8,213.5,2023-06-25,CUST-3958,Sam,customer738@example.com,+91-7527860386,"103 Street, City-68, State-17",2023-06-29,Cancelled,Flipkart,TRUE,22
FLI-290953,PID-7605,Watch,Fashion,7,223.38,2023-06-26,CUST-3757,Alex,customer937@example.com,+91-9151525964,"275 Street, City-56, State-2",2023-06-30,In Transit,Flipkart,TRUE,23
FLI-693650,PID-8734,Headphones,Books,10,490.5,2023-06-27,CUST-5176,John,customer738@example.com,+91-9273407497,"248 Street, City-11, State-11",2023-07-01,Delivered,Flipkart,TRUE,10
FLI-204258,PID-6310,Book,Books,7,777.11,2023-06-28,CUST-8004,Chris,customer475@example.com,+91-7090586969,"200 Street, City-98, State-12",2023-07-02,Delivered,Flipkart,TRUE,20
FLI-959852,PID-9715,Phone,Electronics,4,413.08,2023-06-29,CUST-6557,Alex,customer970@example.com,+91-8141045332,"82 Street, City-38, State-23",2023-07-03,Delivered,Flipkart,FALSE,9
FLI-525983,PID-5671,Headphones,Electronics,5,631.19,2023-06-30,CUST-2772,Taylor,customer504@example.com,+91-8589783888,"65 Street, City-85, State-7",2023-07-04,In Transit,Flipkart,FALSE,8
FLI-909430,PID-4392,Shoes,Electronics,4,261.9,2023-07-01,CUST-5171,Alex,customer166@example.com,+91-8461365651,"150 Street, City-8, State-21",2023-07-05,Delivered,Flipkart,FALSE,12
FLI-783210,PID-9040,Shoes,Books,8,401.4,2023-07-02,CUST-4545,John,customer510@example.com,+91-8580755201,"212 Street, City-74, State-8",2023-07-06,Delivered,Flipkart,TRUE,29
FLI-287010,PID-4378,Headphones,Accessories,10,401.32,2023-07-03,CUST-6577,Jane,customer467@example.com,+91-9960073696,"481 Street, City-72, State-15",2023-07-07,Delivered,Flipkart,FALSE,8
FLI-377221,PID-7186,Phone,Accessories,6,929.14,2023-07-04,CUST-9917,Alex,customer798@example.com,+91-8449037102,"337 Street, City-37, State-8",2023-07-08,Cancelled,Flipkart,FALSE,17
FLI-185307,PID-8803,Shoes,Fashion,10,237.36,2023-07-05,CUST-6628,Alex,customer426@example.com,+91-7324208666,"140 Street, City-95, State-24",2023-07-09,In Transit,Flipkart,FALSE,11
FLI-630294,PID-1115,Headphones,Fashion,7,211.62,2023-07-06,CUST-2989,Taylor,customer484@example.com,+91-7984620694,"202 Street, City-58, State-1",2023-07-10,Delivered,Flipkart,FALSE,16
FLI-228681,PID-7878,Watch,Electronics,3,467.4,2023-07-07,CUST-2182,John,customer315@example.com,+91-7873587406,"129 Street, City-53, State-17",2023-07-11,In Transit,Flipkart,FALSE,26
FLI-653842,PID-6662,Headphones,Books,10,296.26,2023-07-08,CUST-3399,Chris,customer330@example.com,+91-7625358223,"120 Street, City-41, State-12",2023-07-12,Delivered,Flipkart,FALSE,28
FLI-530283,PID-8818,Laptop,Fashion,7,394.63,2023-07-09,CUST-9403,John,customer683@example.com,+91-9631060632,"372 Street, City-64, State-3",2023-07-13,In Transit,Flipkart,TRUE,21
FLI-698921,PID-8627,Book,Electronics,2,579.72,2023-07-10,CUST-3957,Chris,customer514@example.com,+91-8226836729,"57 Street, City-71, State-23",2023-07-14,Delivered,Flipkart,FALSE,13
FLI-611169,PID-5843,Book,Books,3,442.91,2023-07-11,CUST-5439,Jane,customer887@example.com,+91-9126674700,"303 Street, City-63, State-1",2023-07-15,In Transit,Flipkart,FALSE,19
FLI-477274,PID-1596,Shoes,Electronics,1,672.92,2023-07-12,CUST-6849,Taylor,customer850@example.com,+91-7935134629,"451 Street, City-13, State-24",2023-07-16,In Transit,Flipkart,TRUE,7
FLI-960932,PID-1797,Laptop,Books,6,737.41,2023-07-13,CUST-1728,Jane,customer528@example.com,+91-8942604496,"155 Street, City-93, State-12",2023-07-17,Cancelled,Flipkart,TRUE,22
FLI-148215,PID-9397,Watch,Books,7,542.39,2023-07-14,CUST-6188,John,customer299@example.com,+91-8599514507,"342 Street, City-20, State-8",2023-07-18,Delivered,Flipkart,TRUE,11
FLI-793403,PID-4574,Shoes,Books,1,448.38,2023-07-15,CUST-3116,Sam,customer921@example.com,+91-7732019063,"217 Street, City-52, State-15",2023-07-19,In Transit,Flipkart,FALSE,8
FLI-247552,PID-5119,Headphones,Accessories,7,796.9,2023-07-16,CUST-4030,Jane,customer509@example.com,+91-8833428553,"224 Street, City-38, State-12",2023-07-20,Delivered,Flipkart,FALSE,19
FLI-284739,PID-3459,Phone,Accessories,4,100.94,2023-07-17,CUST-1605,Jane,customer390@example.com,+91-8498836166,"101 Street, City-90, State-7",2023-07-21,Cancelled,Flipkart,TRUE,25
FLI-126837,PID-2083,Shoes,Fashion,9,111.3,2023-07-18,CUST-1243,Chris,customer376@example.com,+91-7280356630,"121 Street, City-12, State-12",2023-07-22,Delivered,Flipkart,TRUE,22
FLI-983452,PID-4486,Phone,Books,1,921.83,2023-07-19,CUST-3035,Sam,customer889@example.com,+91-9208963602,"421 Street, City-9, State-15",2023-07-23,Delivered,Flipkart,TRUE,9
FLI-633536,PID-2793,Laptop,Accessories,2,853.23,2023-07-20,CUST-2698,Sam,customer380@example.com,+91-8330257231,"279 Street, City-29, State-9",2023-07-24,Cancelled,Flipkart,TRUE,9
FLI-455418,PID-9726,Book,Accessories,5,171.36,2023-07-21,CUST-1496,Sam,customer1@example.com,+91-8886401652,"59 Street, City-61, State-20",2023-07-25,Delivered,Flipkart,TRUE,8
FLI-306514,PID-1098,Watch,Fashion,9,600.88,2023-07-22,CUST-9295,Chris,customer959@example.com,+91-7981482965,"226 Street, City-16, State-2",2023-07-26,In Transit,Flipkart,FALSE,7
FLI-885155,PID-5875,Shoes,Fashion,9,942.62,2023-07-23,CUST-3809,Chris,customer590@example.com,+91-8194014202,"439 Street, City-19, State-9",2023-07-27,Delivered,Flipkart,FALSE,22
FLI-713234,PID-9892,Book,Accessories,10,502.63,2023-07-24,CUST-1385,Jane,customer602@example.com,+91-9547599760,"446 Street, City-43, State-14",2023-07-28,Cancelled,Flipkart,TRUE,21
FLI-574298,PID-6598,Phone,Accessories,10,956.41,2023-07-25,CUST-6164,Sam,customer183@example.com,+91-9568863267,"132 Street, City-76, State-26",2023-07-29,In Transit,Flipkart,TRUE,30
FLI-800130,PID-8342,Phone,Electronics,7,238.44,2023-07-26,CUST-7488,Sam,customer763@example.com,+91-7485613465,"85 Street, City-19, State-9",2023-07-30,Delivered,Flipkart,TRUE,27
FLI-806768,PID-5978,Watch,Books,10,216.16,2023-07-27,CUST-3217,John,customer63@example.com,+91-8521038962,"279 Street, City-89, State-25",2023-07-31,Cancelled,Flipkart,TRUE,11
FLI-231238,PID-7537,Watch,Accessories,8,914.38,2023-07-28,CUST-4213,John,customer79@example.com,+91-7269170573,"235 Street, City-23, State-19",2023-08-01,Cancelled,Flipkart,FALSE,19
FLI-975494,PID-7973,Laptop,Electronics,7,841.38,2023-07-29,CUST-8561,Alex,customer960@example.com,+91-9956520035,"97 Street, City-19, State-22",2023-08-02,Delivered,Flipkart,FALSE,8
FLI-145664,PID-7735,Watch,Accessories,8,226.8,2023-07-30,CUST-1584,John,customer139@example.com,+91-8994810597,"339 Street, City-45, State-14",2023-08-03,Delivered,Flipkart,FALSE,29
FLI-976474,PID-1015,Watch,Books,10,985.33,2023-07-31,CUST-9960,Jane,customer246@example.com,+91-9019151942,"114 Street, City-67, State-28",2023-08-04,In Transit,Flipkart,FALSE,17
FLI-470972,PID-4107,Headphones,Books,4,415.22,2023-08-01,CUST-1731,John,customer234@example.com,+91-9093410992,"370 Street, City-45, State-23",2023-08-05,In Transit,Flipkart,FALSE,26
FLI-573004,PID-4055,Phone,Books,5,868.87,2023-08-02,CUST-1136,Taylor,customer842@example.com,+91-9319578523,"276 Street, City-42, State-2",2023-08-06,Delivered,Flipkart,TRUE,22
FLI-896366,PID-4121,Book,Accessories,4,425.28,2023-08-03,CUST-4945,Taylor,customer707@example.com,+91-8054027580,"145 Street, City-97, State-26",2023-08-07,Delivered,Flipkart,FALSE,27
FLI-554775,PID-4641,Laptop,Accessories,5,948.3,2023-08-04,CUST-6019,Taylor,customer462@example.com,+91-8635878216,"402 Street, City-74, State-25",2023-08-08,Cancelled,Flipkart,FALSE,10
FLI-441630,PID-7893,Headphones,Fashion,9,496.98,2023-08-05,CUST-6988,Chris,customer503@example.com,+91-9092614977,"454 Street, City-23, State-7",2023-08-09,Cancelled,Flipkart,TRUE,29
FLI-761586,PID-9598,Laptop,Books,1,742.01,2023-08-06,CUST-5002,Chris,customer109@example.com,+91-8713790918,"41 Street, City-3, State-9",2023-08-10,Cancelled,Flipkart,TRUE,9
FLI-965353,PID-2083,Book,Electronics,1,559.81,2023-08-07,CUST-9335,Chris,customer475@example.com,+91-8296130286,"430 Street, City-55, State-21",2023-08-11,Cancelled,Flipkart,FALSE,10
FLI-859600,PID-8047,Laptop,Electronics,4,780.79,2023-08-08,CUST-2838,Alex,customer823@example.com,+91-7971038920,"105 Street, City-66, State-11",2023-08-12,Cancelled,Flipkart,TRUE,23
FLI-644061,PID-2484,Watch,Books,4,972.66,2023-08-09,CUST-2806,Chris,customer552@example.com,+91-8646608245,"60 Street, City-18, State-12",2023-08-13,In Transit,Flipkart,TRUE,28
FLI-135538,PID-5098,Laptop,Books,1,990.6,2023-08-10,CUST-7072,Alex,customer771@example.com,+91-8092104256,"118 Street, City-92, State-29",2023-08-14,In Transit,Flipkart,FALSE,8
FLI-705147,PID-6454,Watch,Books,6,860.87,2023-08-11,CUST-4667,John,customer301@example.com,+91-9553951753,"132 Street, City-68, State-2",2023-08-15,Delivered,Flipkart,TRUE,26
FLI-891574,PID-2939,Shoes,Electronics,3,328.59,2023-08-12,CUST-7229,John,customer283@example.com,+91-9585939284,"123 Street, City-19, State-23",2023-08-16,Cancelled,Flipkart,TRUE,13
FLI-479818,PID-4851,Headphones,Electronics,1,471.3,2023-08-13,CUST-6917,Sam,customer4@example.com,+91-7045928396,"444 Street, City-72, State-10",2023-08-17,In Transit,Flipkart,TRUE,17
FLI-678687,PID-9781,Shoes,Fashion,9,967.43,2023-08-14,CUST-8973,Sam,customer797@example.com,+91-9471614765,"444 Street, City-40, State-25",2023-08-18,Cancelled,Flipkart,FALSE,20
FLI-921183,PID-9815,Phone,Fashion,5,582.21,2023-08-15,CUST-9917,John,customer40@example.com,+91-7649517876,"270 Street, City-29, State-27",2023-08-19,In Transit,Flipkart,TRUE,22
FLI-404729,PID-2034,Book,Electronics,8,801.15,2023-08-16,CUST-9007,Chris,customer50@example.com,+91-7930054343,"358 Street, City-43, State-3",2023-08-20,In Transit,Flipkart,TRUE,24
FLI-508428,PID-6552,Headphones,Books,10,810.29,2023-08-17,CUST-9978,Jane,customer141@example.com,+91-7987395123,"269 Street, City-11, State-4",2023-08-21,Cancelled,Flipkart,TRUE,14
FLI-980595,PID-6821,Watch,Books,3,447.77,2023-08-18,CUST-1414,Jane,customer862@example.com,+91-7482371417,"62 Street, City-10, State-25",2023-08-22,In Transit,Flipkart,TRUE,16
FLI-659429,PID-8764,Book,Electronics,2,528.07,2023-08-19,CUST-3896,Alex,customer31@example.com,+91-7932246149,"246 Street, City-35, State-20",2023-08-23,Cancelled,Flipkart,FALSE,17
FLI-977876,PID-3879,Shoes,Fashion,3,715.94,2023-08-20,CUST-5619,Alex,customer779@example.com,+91-7231576399,"414 Street, City-83, State-17",2023-08-24,Delivered,Flipkart,FALSE,8
FLI-703795,PID-5353,Headphones,Books,8,676.37,2023-08-21,CUST-7057,John,customer738@example.com,+91-9871660030,"273 Street, City-44, State-7",2023-08-25,Cancelled,Flipkart,TRUE,18
FLI-307946,PID-8573,Watch,Books,6,492.19,2023-08-22,CUST-2207,John,customer686@example.com,+91-9872163354,"178 Street, City-34, State-21",2023-08-26,In Transit,Flipkart,TRUE,12
FLI-188993,PID-8208,Headphones,Fashion,8,381.01,2023-08-23,CUST-1017,John,customer99@example.com,+91-9285283964,"424 Street, City-84, State-7",2023-08-27,In Transit,Flipkart,FALSE,24
FLI-301300,PID-1447,Book,Accessories,8,225.68,2023-08-24,CUST-6552,Chris,customer487@example.com,+91-9665311076,"457 Street, City-96, State-18",2023-08-28,Cancelled,Flipkart,TRUE,15
FLI-526536,PID-3860,Book,Fashion,2,654.71,2023-08-25,CUST-9100,Chris,customer47@example.com,+91-9896407791,"125 Street, City-65, State-25",2023-08-29,Delivered,Flipkart,TRUE,18
FLI-623571,PID-9608,Book,Accessories,7,761.78,2023-08-26,CUST-8442,Jane,customer216@example.com,+91-7753258595,"196 Street, City-92, State-30",2023-08-30,Delivered,Flipkart,TRUE,16
FLI-763893,PID-9278,Watch,Books,10,888.61,2023-08-27,CUST-1793,Jane,customer562@example.com,+91-8878553054,"126 Street, City-71, State-27",2023-08-31,In Transit,Flipkart,TRUE,27
FLI-930613,PID-2997,Headphones,Accessories,10,882.27,2023-08-28,CUST-6044,Alex,customer346@example.com,+91-9358085777,"482 Street, City-97, State-27",2023-09-01,Cancelled,Flipkart,FALSE,22
FLI-719589,PID-6687,Watch,Electronics,8,996.49,2023-08-29,CUST-1937,Chris,customer597@example.com,+91-7236391355,"469 Street, City-49, State-15",2023-09-02,Cancelled,Flipkart,FALSE,17
FLI-724829,PID-5831,Shoes,Accessories,5,668.96,2023-08-30,CUST-9573,Alex,customer290@example.com,+91-8050269298,"413 Street, City-14, State-8",2023-09-03,In Transit,Flipkart,FALSE,16
FLI-100614,PID-1630,Book,Books,10,347.17,2023-08-31,CUST-6050,Alex,customer191@example.com,+91-8697878442,"203 Street, City-42, State-6",2023-09-04,Delivered,Flipkart,FALSE,30
FLI-343847,PID-9791,Shoes,Books,9,320.07,2023-09-01,CUST-1256,Alex,customer697@example.com,+91-8214034322,"316 Street, City-26, State-27",2023-09-05,Cancelled,Flipkart,FALSE,28
FLI-864028,PID-3756,Watch,Accessories,2,243.23,2023-09-02,CUST-2163,Alex,customer626@example.com,+91-8723455168,"436 Street, City-14, State-19",2023-09-06,Delivered,Flipkart,TRUE,11
FLI-696328,PID-9866,Watch,Books,1,908.74,2023-09-03,CUST-3829,Jane,customer294@example.com,+91-8229050525,"411 Street, City-57, State-25",2023-09-07,Cancelled,Flipkart,TRUE,12
FLI-539632,PID-2615,Laptop,Accessories,5,243.71,2023-09-04,CUST-5338,Chris,customer256@example.com,+91-8057296755,"43 Street, City-100, State-27",2023-09-08,Delivered,Flipkart,FALSE,9
FLI-550498,PID-6748,Watch,Accessories,2,706.51,2023-09-05,CUST-7180,Taylor,customer634@example.com,+91-7148383442,"409 Street, City-38, State-2",2023-09-09,Cancelled,Flipkart,FALSE,8
FLI-197042,PID-3580,Book,Books,2,279.97,2023-09-06,CUST-6218,Jane,customer522@example.com,+91-9738367865,"185 Street, City-91, State-19",2023-09-10,Cancelled,Flipkart,FALSE,17
